Exercício: 2020
Escopo: Estados/DF
Tabela: Receitas Orçamentárias (Anexo I-C)
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Valor
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.1.2.0.00.0.0 - Taxas";314049886,72
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.1.2.1.00.0.0 - Taxas pelo Exercício do Poder de Polícia";904662,33
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.1.2.1.01.0.0 - Taxas de Inspeção, Controle e Fiscalização";904662,33
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.1.2.2.00.0.0 - Taxas pela Prestação de Serviços";132753662,15
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.1.2.2.01.0.0 - Taxas pela Prestação de Serviços";74425852,36
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.1.2.2.02.0.0 - Emolumentos e Custas Judiciais";58327809,79
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.1.2.8.00.0.0 - Taxas - Específicas de Estados, DF e Municípios";180391562,24
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.1.2.8.01.0.0 - Taxas de Inspeção, Controle e Fiscalização";707370,46
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.1.2.8.01.1.0 - Taxa de Fiscalização de Vigilância Sanitária";707370,46
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.1.2.8.02.0.0 - Taxas pela Prestação de Serviços";179684191,78
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.1.2.8.02.9.0 - Taxas pela Prestação de Serviços - Outras";179684191,78
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.2.0.0.00.0.0 - Contribuições";763785467,56
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.2.1.0.00.0.0 - Contribuições Sociais";763785467,56
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.2.1.6.00.0.0 - Contribuição para Fundos de Assistência Médica";150884796,41
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.2.1.6.03.0.0 - Contribuição para Fundos de Assistência Médica - Servidores Civis";150884796,41
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.2.1.6.03.1.0 - Contribuição para Fundos de Assistência Médica - Servidores Civis";150884796,41
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.2.1.8.00.0.0 Contribuições Sociais Específicas de Estados, DF e Municípios";612900671,15
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.2.1.8.01.0.0 - Contribuição do Servidor Civil para o Plano de Seguridade Social - CPSSS - Específico de EST/DF/MUN";475867382,63
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.2.1.8.01.1.0 - CPSSS do Servidor Civil Ativo";414394399,61
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.2.1.8.01.2.0 - CPSSS do Servidor Civil Inativo";44971754,66
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.2.1.8.01.3.0 - CPSSS do Servidor Civil - Pensionistas";16501228,36
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.2.1.8.05.0.0 - Contribuição dos Militares e Pensionistas para Previdência Militar de Estados e DF";137033288,52
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.2.1.8.05.1.0 - Contribuição do Militar Ativo";92273395,17
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.2.1.8.05.2.0 - Contribuição do Militar Inativo";33924852,47
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.2.1.8.05.3.0 - Contribuição dos Pensionistas Militares";10835040,88
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.3.0.0.00.0.0 - Receita Patrimonial";82908931,37
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.3.1.0.00.0.0 - Exploração do Patrimônio Imobiliário do Estado";3175951,28
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.3.1.0.01.0.0 - Aluguéis, Arrendamentos, Foros, Laudêmios, Tarifas de Ocupação";3134576,72
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.3.1.0.01.1.0 - Aluguéis e Arrendamentos";3134576,72
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.3.1.0.02.0.0 - Concessão, Permissão, Autorização ou Cessão do Direito de Uso de Bens Imóveis Públicos";41374,56
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.3.2.0.00.0.0 - Valores Mobiliários";26302605,44
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.3.2.1.00.0.0 - Juros e Correções Monetárias";26302605,44
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.3.2.1.00.1.0 - Remuneração de Depósitos Bancários";26302605,44
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.3.3.0.00.0.0 - Delegação de Serviços Públicos Mediante Concessão, Permissão, Autorização ou Licença";11054785,64
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.3.3.9.00.0.0 - Demais Delegações de Serviços Públicos";11054785,64
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.3.6.0.00.0.0 - Cessão de Direitos";41634326,5
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.3.9.0.00.0.0 - Demais Receitas Patrimoniais";741262,51
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.6.0.0.00.0.0 - Receita de Serviços";3877626,94
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.6.1.0.00.0.0 - Serviços Administrativos e Comerciais Gerais";3877626,94
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.6.1.0.01.0.0 - Serviços Administrativos e Comerciais Gerais";3877626,94
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.7.0.0.00.0.0 - Transferências Correntes";10689378276,78
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.7.1.0.00.0.0 - Transferências da União e de suas Entidades";9953958968,71
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.7.1.8.00.0.0 Transferências da União - Específicas de Estados, DF e Municípios";9953958968,71
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.7.1.8.01.0.0 Participação na Receita da União";6796929149,09
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.7.1.8.01.1.0 Cota-Parte do Fundo de Participação dos Estados e do Distrito Federal";6696413491,85
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.7.1.8.01.6.0 Cota-Parte do Imposto Sobre Produtos Industrializados ¿ Estados Exportadores de Produtos Industrializados";78452675,67
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.7.1.8.01.7.0 Cota-Parte da Contribuição de Intervenção no Domínio Econômico";22047628,97
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.7.1.8.01.8.0 Cota-Parte do Imposto Sobre Operações de Crédito, Câmbio e Seguro, ou Relativas a Títulos ou Valores Mobiliários ¿ Comercialização do Ouro";15352,6
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.7.1.8.02.0.0 Transferência da Compensação Financeira pela Exploração de Recursos Naturais";68323349,27
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.7.1.8.02.1.0 Cota-parte da Compensação Financeira de Recursos Hídricos";2406288,24
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.7.1.8.02.2.0 Cota-parte da Compensação Financeira de Recursos Minerais - CFEM";5012795,14
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.7.1.8.02.6.0 Cota-Parte do Fundo Especial do Petróleo ¿ FEP";60904265,89
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.7.1.8.03.0.0 Transferência de Recursos do Sistema Único de Saúde ¿ 
 SUS ¿ Bloco Custeio das Ações e Serviços Públicos de Saúde";692007598,01
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.7.1.8.03.1.0 - Transferência de Recursos do SUS ¿ Atenção Básica";4635790,93
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.7.1.8.03.2.0 - Transferência de Recursos do SUS ¿ Atenção de Média e Alta Complexidade Ambulatorial e Hospitalar";619499324,31
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.7.1.8.03.3.0 - Transferência de Recursos do SUS ¿ Vigilância em Saúde";62460820,53
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.7.1.8.03.4.0 - Transferência de Recursos do SUS ¿ Assistência Farmacêutica";4529241,22
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.7.1.8.03.5.0 - Transferência de Recursos do SUS ¿ Gestão do SUS";882421,02
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.7.1.8.05.0.0 Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação ¿ FNDE";58716655,42
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.7.1.8.05.1.0 Transferências do Salário-Educação";16520277,36
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.7.1.8.05.9.0 Outras Transferências Diretas do Fundo Nacional do Desenvolvimento da Educação ¿ FNDE";42196378,06
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.7.1.8.09.0.0 - Transferências de Recursos de Complementação da União ao Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação ¿ FUNDEB";674414090,69
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.7.1.8.10.0.0 Transferências de Convênios da União e de Suas Entidades";71341545,21
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.7.1.8.10.4.0 Transferências de Convênios da União Destinadas a Programas de Combate à Fome";5458090,00
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.7.1.8.10.9.0 Outras Transferências de Convênios da União";65883455,21
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.7.1.8.99.0.0 Outras Transferências da União";1592226581,02
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.7.3.0.00.0.0 - Transferências dos Municípios e de suas Entidades";177549,92
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.7.3.8.00.0.0 Transferências dos Municípios -Específicas de Estados, DF e Municípios";177549,92
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.7.3.8.10.0.0 Transferência de Convênios dos Municípios e de Suas Entidades";177549,92
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.7.3.8.10.9.0 Outras Transferências de Convênios dos Municípios";177549,92
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.7.4.0.00.0.0 - Transferências de Instituições Privadas";12877724,11
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.7.4.8.00.0.0 Transferências de Instituições Privadas - Específicas de Estados, DF e Municípios";12877724,11
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.7.4.8.10.0.0 - Outras Transferência de Instituições Privadas para EST/DF/MUN - Não Especificadas Anteriormente";12877724,11
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.7.5.0.00.0.0 - Transferências de Outras Instituições Públicas";722364034,04
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.7.5.0.00.1.0 - Transferências de Outras Instituições Públicas";1884000,00
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.7.5.8.00.0.0 Transferências de Outras Instituições Públicas - Específicas de Estados, DF e Municípios";720480034,04
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.7.5.8.01.0.0 Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação ¿ FUNDEB";719660195,78
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.7.5.8.99.0.0 Outras Transferências Multigovernamentais";819838,26
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.9.0.0.00.0.0 - Outras Receitas Correntes";276403333,4
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.9.1.0.00.0.0 - Multas Administrativas, Contratuais e Judiciais";34489218,74
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.9.1.0.01.0.0 - Multas Previstas em Legislação Específica";34489218,74
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.9.2.0.00.0.0 - Indenizações, Restituições e Ressarcimentos";63108795,93
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.9.2.1.00.0.0 - Indenizações";13178463,38
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.9.2.1.99.0.0 - Outras Indenizações";13178463,38
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.9.2.2.00.0.0 - Restituições";42966033,18
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.9.2.2.01.0.0 - Restituição de Convênios";239701,81
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.9.2.2.03.0.0 - Restituição de Benefícios Previdenciários";4128563,74
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.9.2.2.06.0.0 - Restituição de Despesas de Exercícios Anteriores";598,5
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.9.2.2.99.0.0 - Outras Restituições";38597169,13
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.9.2.8.00.0.0 - Indenizações, Restituições e Ressarcimentos - Específicas para Estados/DF/Municípios";6964299,37
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.9.2.8.02.0.0 - Restituições - Específicas para Estados/DF/Municípios";6964299,37
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.9.2.8.02.9.0 - Outras Restituições - Específicas para Estados/DF/Municípios - Não Especificadas Anteriormente";6964299,37
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.9.9.0.00.0.0 - Demais Receitas Correntes";178805318,73
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.9.9.0.03.0.0 - Compensações Financeiras entre o Regime Geral e os Regimes Próprios de Previdência dos Servidores";6095442,26
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.9.9.0.99.0.0 - Outras Receitas";172709876,47
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"1.9.9.0.99.1.0 - Outras Receitas - Primárias";172709876,47
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"2.0.0.0.00.0.0 - Receitas de Capital";296944729,92
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"2.1.0.0.00.0.0 - Operações de Crédito";182394244,33
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"2.1.1.0.00.0.0 - Operações de Crédito - Mercado Interno";159835221,72
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"2.1.1.9.00.0.0 Outras Operações de Crédito - Mercado Interno";159835221,72
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"2.1.2.0.00.0.0 - Operações de Crédito - Mercado Externo";22559022,61
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"2.1.2.9.00.0.0 Outras Operações de Crédito - Mercado Externo";22559022,61
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"2.2.0.0.00.0.0 - Alienação de Bens";4270047,64
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"2.2.1.0.00.0.0 - Alienação de Bens Móveis";4270047,64
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"2.2.1.3.00.0.0 Alienação de Bens Móveis e Semoventes";4270047,64
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"2.4.0.0.00.0.0 - Transferências de Capital";8919750,5
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"2.4.1.0.00.0.0 - Transferências da União e de suas Entidades";7895895,57
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"2.4.1.8.00.0.0 Transferências da União - Específicas de Estados, DF e Municípios";7895895,57
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"2.4.1.8.10.0.0 Transferência de Convênios da União e de suas Entidades";7895895,57
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"2.4.1.8.10.5.0 - Transferências de Convênios da União destinadas a Programas de Saneamento Básico";7895895,57
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"2.4.4.0.00.0.0 - Transferências de Instituições Privadas";1023854,93
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"2.4.4.8.00.0.0 Transferências de Instituições Privadas - Específicas de Estados, DF e Municípios";1023854,93
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"2.4.4.8.10.0.0 - Outras Transferências de Instituições Privadas";1023854,93
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"2.9.0.0.00.0.0 - Outras Receitas de Capital";101360687,45
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"2.9.9.0.00.0.0 - Demais Receitas de Capital";101360687,45
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"2.9.9.0.00.1.0 Demais Receitas de Capital";101360687,45
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"RECEITAS (INTRA-ORÇAMENTÁRIAS) (II)";1004774171,74
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"7.0.0.0.00.0.0 - Receitas Correntes";832770912,96
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"7.2.0.0.00.0.0 - Contribuições";832770912,96
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"7.2.1.0.00.0.0 - Contribuições Sociais";832770912,96
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"7.2.1.6.00.0.0 - Contribuição para Fundos de Assistência Médica";72168377,78
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"7.2.1.6.01.0.0 - Contribuição para Fundos de Assistência Médica - Policiais Militares";10020700,65
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"7.2.1.6.01.1.0 - Contribuição para Fundos de Assistência Médica - Policiais Militares";10020700,65
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"7.2.1.6.03.0.0 - Contribuição para Fundos de Assistência Médica - Servidores Civis";62147677,13
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"7.2.1.6.03.1.0 - Contribuição para Fundos de Assistência Médica - Servidores Civis";62147677,13
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"7.2.1.8.00.0.0 Contribuições Sociais Específicas de Estados, DF e 
 Municípios";760602535,18
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"7.2.1.8.03.0.0 - CPSSS Patronal - Servidor Civil - Específico de EST/DF/MUN";737013802,29
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"7.2.1.8.03.1.0 - CPSSS Patronal - Servidor Civil Ativo";737013802,29
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"7.2.1.8.07.0.0 - Contribuição Patronal para Previdência Militar de Estados e DF";23588732,89
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"7.2.1.8.07.1.0 - Contribuição Patronal - Militar Ativo";23588732,89
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"8.0.0.0.00.0.0 - Receitas de Capital";172003258,78
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"8.2.0.0.00.0.0 - Alienação de Bens";172003258,78
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"8.2.2.0.00.0.0 - Alienação de Bens Imóveis";172003258,78
Governo do Estado do Maranhão;21;MA;7075181;"Receitas Brutas Realizadas";"TOTAL DAS RECEITAS (III) = (I + II)";22863162202,67
Governo do Estado do Maranhão;21;MA;7075181;"Deduções - Transferências Constitucionais";"RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I)";2103602782,79
Governo do Estado do Maranhão;21;MA;7075181;"Deduções - Transferências Constitucionais";"1.0.0.0.00.0.0 - Receitas Correntes";2103602782,79
Governo do Estado do Maranhão;21;MA;7075181;"Deduções - Transferências Constitucionais";"1.1.0.0.00.0.0 - Impostos, Taxas e Contribuições de Melhoria";2078477706,78
Governo do Estado do Maranhão;21;MA;7075181;"Deduções - Transferências Constitucionais";"1.1.1.0.00.0.0 - Impostos";2078477706,78
Governo do Estado do Maranhão;21;MA;7075181;"Deduções - Transferências Constitucionais";"1.1.1.8.00.0.0 Impostos Específicos de Estados, DF e Municípios";2078477706,78
Governo do Estado do Maranhão;21;MA;7075181;"Deduções - Transferências Constitucionais";"1.1.1.8.01.0.0 Impostos sobre o Patrimônio para Estados/DF/Municípios";230043399,27
Governo do Estado do Maranhão;21;MA;7075181;"Deduções - Transferências Constitucionais";"1.1.1.8.01.2.0 Imposto sobre a Propriedade de Veículos Automotores";230043399,27
Governo do Estado do Maranhão;21;MA;7075181;"Deduções - Transferências Constitucionais";"1.1.1.8.02.0.0 Impostos sobre a Produção, Circulação de Mercadorias e Serviços";1848434307,51
Governo do Estado do Maranhão;21;MA;7075181;"Deduções - Transferências Constitucionais";"1.1.1.8.02.1.0 Imposto sobre Operações Relativas à Circulação de Mercadorias e sobre Prestações de Serviços de Transporte Interestadual e Intermunicipal e de Comunicação";1848434307,51
Governo do Estado do Maranhão;21;MA;7075181;"Deduções - Transferências Constitucionais";"1.7.0.0.00.0.0 - Transferências Correntes";25125076,01
Governo do Estado do Maranhão;21;MA;7075181;"Deduções - Transferências Constitucionais";"1.7.1.0.00.0.0 - Transferências da União e de suas Entidades";25125076,01
Governo do Estado do Maranhão;21;MA;7075181;"Deduções - Transferências Constitucionais";"1.7.1.8.00.0.0 Transferências da União - Específicas de Estados, DF e Municípios";25125076,01
Governo do Estado do Maranhão;21;MA;7075181;"Deduções - Transferências Constitucionais";"1.7.1.8.01.0.0 Participação na Receita da União";25125076,01
Governo do Estado do Maranhão;21;MA;7075181;"Deduções - Transferências Constitucionais";"1.7.1.8.01.6.0 Cota-Parte do Imposto Sobre Produtos Industrializados ¿ Estados Exportadores de Produtos Industrializados";19613168,76
Governo do Estado do Maranhão;21;MA;7075181;"Deduções - Transferências Constitucionais";"1.7.1.8.01.7.0 Cota-Parte da Contribuição de Intervenção no Domínio Econômico";5511907,25
Governo do Estado do Maranhão;21;MA;7075181;"Deduções - Transferências Constitucionais";"TOTAL DAS RECEITAS (III) = (I + II)";2103602782,79
Governo do Estado do Maranhão;21;MA;7075181;"Deduções - FUNDEB";"RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I)";2519070598,1
Governo do Estado do Maranhão;21;MA;7075181;"Deduções - FUNDEB";"1.0.0.0.00.0.0 - Receitas Correntes";2519070598,1
Governo do Estado do Maranhão;21;MA;7075181;"Deduções - FUNDEB";"1.1.0.0.00.0.0 - Impostos, Taxas e Contribuições de Melhoria";1168019998,76
Governo do Estado do Maranhão;21;MA;7075181;"Deduções - FUNDEB";"1.1.1.0.00.0.0 - Impostos";1168019998,76
Governo do Estado do Maranhão;21;MA;7075181;"Deduções - FUNDEB";"1.1.1.8.00.0.0 Impostos Específicos de Estados, DF e Municípios";1168019998,76
Governo do Estado do Maranhão;21;MA;7075181;"Deduções - FUNDEB";"1.1.1.8.01.0.0 Impostos sobre o Patrimônio para Estados/DF/Municípios";51150444,6
Governo do Estado do Maranhão;21;MA;7075181;"Deduções - FUNDEB";"1.1.1.8.01.2.0 Imposto sobre a Propriedade de Veículos Automotores";46650469,83
Governo do Estado do Maranhão;21;MA;7075181;"Deduções - FUNDEB";"1.1.1.8.01.3.0 Imposto sobre Transmissão ¿Causa Mortis¿ e Doação de Bens e Direitos";4499974,77
Governo do Estado do Maranhão;21;MA;7075181;"Deduções - FUNDEB";"1.1.1.8.02.0.0 Impostos sobre a Produção, Circulação de Mercadorias e Serviços";1116869554,16
Governo do Estado do Maranhão;21;MA;7075181;"Deduções - FUNDEB";"1.1.1.8.02.1.0 Imposto sobre Operações Relativas à Circulação de Mercadorias e sobre Prestações de Serviços de Transporte Interestadual e Intermunicipal e de Comunicação";1116869554,16
Governo do Estado do Maranhão;21;MA;7075181;"Deduções - FUNDEB";"1.7.0.0.00.0.0 - Transferências Correntes";1351050599,34
Governo do Estado do Maranhão;21;MA;7075181;"Deduções - FUNDEB";"1.7.1.0.00.0.0 - Transferências da União e de suas Entidades";1351050599,34
Governo do Estado do Maranhão;21;MA;7075181;"Deduções - FUNDEB";"1.7.1.8.00.0.0 Transferências da União - Específicas de Estados, DF e Municípios";1351050599,34
Governo do Estado do Maranhão;21;MA;7075181;"Deduções - FUNDEB";"1.7.1.8.01.0.0 Participação na Receita da União";1351050599,34
Governo do Estado do Maranhão;21;MA;7075181;"Deduções - FUNDEB";"1.7.1.8.01.1.0 Cota-Parte do Fundo de Participação dos Estados e do Distrito Federal";1339282698,11
Governo do Estado do Maranhão;21;MA;7075181;"Deduções - FUNDEB";"1.7.1.8.01.6.0 Cota-Parte do Imposto Sobre Produtos Industrializados ¿ Estados Exportadores de Produtos Industrializados";11767901,23
Governo do Estado do Maranhão;21;MA;7075181;"Deduções - FUNDEB";"TOTAL DAS RECEITAS (III) = (I + II)";2519070598,1
Governo do Estado do Maranhão;21;MA;7075181;"Outras Deduções da Receita";"RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I)";2256005,89
Governo do Estado do Maranhão;21;MA;7075181;"Outras Deduções da Receita";"1.0.0.0.00.0.0 - Receitas Correntes";2256005,89
Governo do Estado do Maranhão;21;MA;7075181;"Outras Deduções da Receita";"1.1.0.0.00.0.0 - Impostos, Taxas e Contribuições de Melhoria";973873,01
